4801, 6663.0, 12383.0, 6808.0, 593.0, 24.0
4801, 6689.0, 8441.0, 6488.0, 512.0, 17.0
4802, 6661.0, 23181.0, 7115.0, 712.0, 44.0
4803, 5213.0, 10361.0, 6477.0, 513.0, 21.0
4803, 6661.0, 19973.0, 7041.0, 676.0, 38.0
4804, 6660.0, 18498.0, 7091.0, 720.0, 34.0
4805, 6661.0, 11704.0, 6710.0, 558.0, 23.0
4806, 5165.0, 7946.0, 6481.0, 509.0, 16.0
4807, 5162.0, 9412.0, 6468.0, 513.0, 19.0
4808, 5157.0, 11826.0, 6433.0, 510.0, 24.0
4809, 5104.0, 12514.0, 6547.0, 533.0, 25.0
4809, 5153.0, 14269.0, 6605.0, 558.0, 28.0
4810, 5107.0, 9259.0, 6393.0, 505.0, 19.0
4810, 5153.0, 14209.0, 6557.0, 563.0, 28.0
4811, 5154.0, 13692.0, 6616.0, 552.0, 27.0
4812, 5154.0, 13638.0, 6550.0, 564.0, 27.0
4813, 5155.0, 13014.0, 6536.0, 553.0, 26.0
4813, 6762.0, 10768.0, 6433.0, 516.0, 22.0
4814, 5155.0, 11301.0, 6447.0, 524.0, 23.0
4814, 6759.0, 10829.0, 6502.0, 524.0, 22.0
4815, 5155.0, 10675.0, 6392.0, 515.0, 22.0
4815, 6759.0, 11220.0, 6449.0, 533.0, 23.0
4816, 5154.0, 11700.0, 6700.0, 545.0, 23.0
4816, 6763.0, 9014.0, 6560.0, 519.0, 18.0
4817, 5154.0, 11437.0, 6539.0, 532.0, 23.0
4821, 5154.0, 13810.0, 6688.0, 561.0, 27.0
4822, 5153.0, 13725.0, 6628.0, 535.0, 27.0
4823, 5131.0, 23759.0, 6442.0, 548.0, 47.0
4824, 5123.0, 28420.0, 6475.0, 568.0, 55.0
4825, 5117.0, 41589.0, 6557.0, 606.0, 79.0
4826, 5109.0, 47744.0, 6570.0, 690.0, 87.0
4827, 5103.0, 42705.0, 6609.0, 688.0, 76.0
4828, 5096.0, 12455.0, 6461.0, 515.0, 25.0
4828, 5125.0, 31275.0, 6660.0, 654.0, 56.0
4829, 5090.0, 12162.0, 6616.0, 528.0, 24.0
4829, 5124.0, 31881.0, 6855.0, 641.0, 57.0
4830, 5086.0, 10856.0, 6463.0, 515.0, 22.0
4830, 5123.0, 33798.0, 6667.0, 666.0, 60.0
4831, 5080.0, 11646.0, 6628.0, 527.0, 23.0
4831, 5122.0, 33032.0, 6829.0, 622.0, 60.0
4832, 5072.0, 13509.0, 6528.0, 522.0, 27.0
4832, 5108.0, 40395.0, 6439.0, 626.0, 77.0
4832, 6705.0, 8212.0, 6322.0, 502.0, 17.0
4833, 5043.0, 23941.0, 6491.0, 521.0, 48.0
4833, 5108.0, 40642.0, 6531.0, 655.0, 78.0
4834, 5057.0, 12418.0, 6494.0, 513.0, 25.0
4834, 5117.0, 21902.0, 6717.0, 651.0, 41.0
4834, 5167.0, 10812.0, 6451.0, 515.0, 22.0
4835, 5050.0, 11851.0, 6447.0, 514.0, 24.0
4835, 5116.0, 21841.0, 6737.0, 654.0, 41.0
4835, 5168.0, 11357.0, 6501.0, 539.0, 23.0
4836, 5046.0, 11234.0, 6367.0, 509.0, 23.0
4836, 5114.0, 23122.0, 6641.0, 662.0, 43.0
4836, 5168.0, 11838.0, 6470.0, 527.0, 24.0
4840, 4929.0, 12065.0, 6603.0, 548.0, 24.0
4840, 5043.0, 11936.0, 6518.0, 536.0, 24.0
4840, 5107.0, 28031.0, 6595.0, 624.0, 53.0
