4815, 6653.0, 9592.0, 6308.0, 508.0, 20.0
4837, 3599.0, 8574.0, 6260.0, 503.0, 18.0
4837, 3810.0, 7373.0, 5933.0, 482.0, 16.0
4837, 4112.0, 7873.0, 5975.0, 491.0, 17.0
4837, 4133.0, 10705.0, 5965.0, 502.0, 23.0
4837, 5319.0, 7904.0, 5992.0, 485.0, 17.0
4837, 6175.0, 8109.0, 6235.0, 504.0, 17.0
4837, 6481.0, 7571.0, 6173.0, 499.0, 16.0
4837, 6639.0, 7587.0, 6231.0, 500.0, 16.0
4837, 6918.0, 8130.0, 6318.0, 500.0, 17.0
4837, 7434.0, 8390.0, 5992.0, 486.0, 18.0
4839, 3466.0, 7987.0, 6053.0, 496.0, 17.0
4839, 3599.0, 8638.0, 6308.0, 507.0, 18.0
4839, 3810.0, 7879.0, 5944.0, 486.0, 17.0
4839, 4111.0, 8422.0, 6047.0, 499.0, 18.0
4839, 4133.0, 11243.0, 5987.0, 505.0, 24.0
4839, 5229.0, 7473.0, 6002.0, 498.0, 16.0
4839, 5319.0, 12799.0, 6027.0, 504.0, 27.0
4839, 5403.0, 7648.0, 6202.0, 503.0, 16.0
4839, 6175.0, 8172.0, 6280.0, 506.0, 17.0
4839, 6310.0, 7592.0, 6223.0, 503.0, 16.0
4839, 6481.0, 7616.0, 6218.0, 502.0, 16.0
4839, 6638.0, 8602.0, 6323.0, 505.0, 18.0
4839, 6916.0, 9628.0, 6415.0, 509.0, 20.0
4839, 7186.0, 7404.0, 6042.0, 488.0, 16.0
4839, 7223.0, 14308.0, 6322.0, 505.0, 30.0
4839, 7434.0, 8438.0, 6030.0, 493.0, 18.0
4839, 7758.0, 7677.0, 6311.0, 502.0, 16.0
4857, 6986.0, 11251.0, 6405.0, 516.0, 23.0
4858, 6987.0, 11801.0, 6501.0, 540.0, 24.0
4905, 6796.0, 11272.0, 6447.0, 521.0, 23.0
4906, 6796.0, 11330.0, 6450.0, 520.0, 23.0
5008, 6191.0, 12356.0, 6768.0, 564.0, 24.0
5009, 6191.0, 15393.0, 7066.0, 720.0, 28.0
5010, 6193.0, 17022.0, 6733.0, 718.0, 31.0
5011, 6198.0, 17549.0, 6675.0, 713.0, 32.0
5012, 6204.0, 17087.0, 6842.0, 726.0, 31.0
5012, 6287.0, 8855.0, 6458.0, 513.0, 18.0
5013, 6210.0, 16532.0, 6965.0, 737.0, 30.0
5013, 6287.0, 8324.0, 6410.0, 506.0, 17.0
5014, 6214.0, 16637.0, 6702.0, 690.0, 31.0
5015, 6219.0, 16660.0, 6900.0, 721.0, 30.0
5016, 6224.0, 16787.0, 6750.0, 692.0, 31.0
5017, 6229.0, 16915.0, 6794.0, 709.0, 31.0
5018, 6234.0, 17203.0, 6783.0, 744.0, 31.0
5019, 6239.0, 17055.0, 6790.0, 702.0, 31.0
5020, 6245.0, 16279.0, 6841.0, 689.0, 30.0
5021, 6250.0, 16460.0, 6923.0, 698.0, 30.0
5022, 6255.0, 16825.0, 6787.0, 697.0, 31.0
5023, 6260.0, 16800.0, 6755.0, 690.0, 31.0
5024, 6266.0, 16345.0, 6930.0, 697.0, 30.0
5025, 6271.0, 16513.0, 6936.0, 695.0, 30.0
5026, 6276.0, 15979.0, 6732.0, 668.0, 30.0
5027, 6282.0, 15371.0, 6811.0, 664.0, 29.0
5028, 6286.0, 16651.0, 6729.0, 689.0, 31.0
5029, 6290.0, 16922.0, 6806.0, 702.0, 31.0
5030, 6295.0, 18113.0, 6984.0, 753.0, 32.0
5031, 6300.0, 16215.0, 6826.0, 673.0, 30.0
5032, 6305.0, 16386.0, 6833.0, 702.0, 30.0
5033, 6310.0, 15608.0, 6904.0, 685.0, 29.0
5034, 6315.0, 16181.0, 6862.0, 675.0, 30.0
5035, 6320.0, 16209.0, 6837.0, 686.0, 30.0
5036, 6325.0, 17586.0, 6900.0, 712.0, 32.0
5037, 6330.0, 14679.0, 6762.0, 626.0, 28.0
5038, 6336.0, 13152.0, 6964.0, 598.0, 25.0
5039, 6338.0, 14522.0, 6729.0, 603.0, 28.0
5040, 6343.0, 13970.0, 6810.0, 607.0, 27.0
5041, 6346.0, 15735.0, 7004.0, 649.0, 29.0
5042, 6347.0, 17448.0, 6721.0, 683.0, 32.0
5043, 6334.0, 25364.0, 6621.0, 643.0, 48.0
5044, 6341.0, 22801.0, 6435.0, 596.0, 45.0
5045, 6362.0, 20578.0, 6632.0, 619.0, 39.0
5046, 6367.0, 14588.0, 6740.0, 623.0, 28.0
5047, 6371.0, 14642.0, 6805.0, 611.0, 28.0
5048, 6375.0, 14717.0, 6858.0, 632.0, 28.0
5049, 6376.0, 16570.0, 6739.0, 629.0, 31.0
5050, 6383.0, 14375.0, 6638.0, 607.0, 28.0
5051, 6388.0, 14443.0, 6742.0, 609.0, 28.0
5052, 6392.0, 15857.0, 6849.0, 638.0, 30.0
5053, 6394.0, 18686.0, 6787.0, 712.0, 34.0
5054, 6397.0, 18595.0, 6966.0, 714.0, 33.0
5055, 6403.0, 15354.0, 6766.0, 635.0, 29.0
5056, 6405.0, 16355.0, 6590.0, 670.0, 31.0
5057, 6409.0, 25545.0, 6579.0, 639.0, 50.0
5058, 6415.0, 24221.0, 6666.0, 629.0, 47.0
5059, 6420.0, 21443.0, 6865.0, 654.0, 40.0
5060, 6423.0, 15869.0, 6662.0, 653.0, 30.0
5061, 6428.0, 21649.0, 6633.0, 638.0, 42.0
5062, 6431.0, 21288.0, 6655.0, 660.0, 41.0
5063, 6435.0, 19554.0, 6625.0, 650.0, 38.0
5064, 6440.0, 17508.0, 6656.0, 614.0, 34.0
5065, 6443.0, 17117.0, 6637.0, 688.0, 32.0
5066, 6446.0, 18511.0, 6767.0, 775.0, 33.0
5067, 6450.0, 15670.0, 6469.0, 687.0, 30.0
5068, 6455.0, 14996.0, 6611.0, 630.0, 29.0
5069, 6459.0, 15244.0, 6712.0, 647.0, 29.0
5070, 6463.0, 14134.0, 6524.0, 606.0, 28.0
5071, 6467.0, 13778.0, 6640.0, 604.0, 27.0
5072, 6471.0, 13890.0, 6716.0, 614.0, 27.0
5073, 6475.0, 14130.0, 6566.0, 597.0, 28.0
5074, 6479.0, 14663.0, 6819.0, 635.0, 28.0
5075, 6483.0, 14470.0, 6722.0, 613.0, 28.0
5076, 6487.0, 14145.0, 6543.0, 610.0, 28.0
5077, 6491.0, 14365.0, 6639.0, 614.0, 28.0
5078, 6495.0, 14516.0, 6654.0, 618.0, 28.0
5079, 6499.0, 14958.0, 6659.0, 632.0, 29.0
5080, 6502.0, 15408.0, 6756.0, 671.0, 29.0
5081, 6506.0, 15840.0, 6723.0, 639.0, 30.0
5082, 6511.0, 15082.0, 6748.0, 616.0, 29.0
5083, 6515.0, 16872.0, 6828.0, 721.0, 31.0
5084, 6520.0, 16078.0, 6843.0, 689.0, 30.0
5085, 6524.0, 15272.0, 6759.0, 641.0, 29.0
5086, 6529.0, 13743.0, 6615.0, 592.0, 27.0
5087, 6532.0, 15157.0, 6729.0, 618.0, 29.0
5088, 6536.0, 14628.0, 6796.0, 631.0, 28.0
5089, 6540.0, 13962.0, 6808.0, 599.0, 27.0
5090, 6543.0, 14089.0, 6808.0, 607.0, 27.0
5091, 6546.0, 14172.0, 6838.0, 607.0, 27.0
5092, 6549.0, 13884.0, 6679.0, 594.0, 27.0
5093, 6553.0, 14743.0, 6871.0, 628.0, 28.0
5094, 6555.0, 14636.0, 6740.0, 615.0, 28.0
5095, 6558.0, 15514.0, 6922.0, 637.0, 29.0
5096, 6562.0, 15753.0, 6947.0, 668.0, 29.0
5097, 6566.0, 15186.0, 6716.0, 650.0, 29.0
5098, 6570.0, 15686.0, 6967.0, 679.0, 29.0
5099, 6574.0, 15685.0, 6955.0, 673.0, 29.0
5100, 6578.0, 15737.0, 7027.0, 679.0, 29.0
5101, 6581.0, 13989.0, 6701.0, 602.0, 27.0
5102, 6582.0, 15158.0, 6672.0, 621.0, 29.0
5103, 6585.0, 16503.0, 6670.0, 661.0, 31.0
5120, 6651.0, 13878.0, 6674.0, 608.0, 27.0
5121, 6654.0, 14510.0, 6681.0, 606.0, 28.0
5122, 6658.0, 14397.0, 6651.0, 610.0, 28.0
5123, 6662.0, 14638.0, 6814.0, 617.0, 28.0
5124, 6664.0, 16021.0, 6765.0, 657.0, 30.0
5125, 6664.0, 19602.0, 6872.0, 768.0, 34.0
5126, 6668.0, 17557.0, 6602.0, 641.0, 33.0
5127, 6677.0, 15153.0, 6792.0, 617.0, 29.0
5128, 6680.0, 16787.0, 6791.0, 675.0, 31.0
5129, 6684.0, 16917.0, 6886.0, 685.0, 31.0
5130, 6689.0, 15388.0, 6781.0, 657.0, 29.0
5131, 6693.0, 14567.0, 6737.0, 608.0, 28.0
5132, 6696.0, 14352.0, 6604.0, 607.0, 28.0
5133, 6700.0, 14666.0, 6821.0, 624.0, 28.0
5134, 6701.0, 16705.0, 6745.0, 665.0, 31.0
5135, 6700.0, 19384.0, 6657.0, 640.0, 36.0
5136, 6711.0, 14400.0, 6662.0, 606.0, 28.0
5137, 6715.0, 14486.0, 6723.0, 623.0, 28.0
5138, 6718.0, 14866.0, 6652.0, 613.0, 29.0
5139, 6721.0, 14611.0, 6479.0, 589.0, 29.0
5140, 6725.0, 16574.0, 6669.0, 686.0, 31.0
5141, 6728.0, 16526.0, 6662.0, 689.0, 31.0
5142, 6733.0, 15354.0, 6756.0, 647.0, 29.0
5143, 6737.0, 15750.0, 6644.0, 657.0, 30.0
5144, 6741.0, 15713.0, 6626.0, 661.0, 30.0
5145, 6745.0, 15489.0, 6824.0, 667.0, 29.0
5146, 6749.0, 15518.0, 6883.0, 653.0, 29.0
5147, 6752.0, 15205.0, 6693.0, 639.0, 29.0
5148, 6754.0, 14436.0, 6646.0, 595.0, 28.0
5149, 6752.0, 17508.0, 6658.0, 620.0, 33.0
5150, 6752.0, 19784.0, 6551.0, 656.0, 37.0
5151, 6763.0, 15187.0, 6756.0, 629.0, 29.0
5152, 6767.0, 14993.0, 6658.0, 637.0, 29.0
5153, 6770.0, 14743.0, 6550.0, 609.0, 29.0
5154, 6774.0, 14104.0, 6474.0, 583.0, 28.0
5155, 6778.0, 15362.0, 6836.0, 651.0, 29.0
5156, 6781.0, 16204.0, 6584.0, 650.0, 31.0
5157, 6784.0, 16215.0, 6712.0, 700.0, 30.0
5158, 6787.0, 16526.0, 6617.0, 674.0, 31.0
5159, 6791.0, 15366.0, 6761.0, 659.0, 29.0
5160, 6791.0, 16581.0, 6706.0, 655.0, 31.0
5161, 6768.0, 28129.0, 6282.0, 584.0, 56.0
5162, 6765.0, 12324.0, 6392.0, 526.0, 25.0
5162, 6799.0, 14249.0, 6545.0, 600.0, 28.0
5163, 6802.0, 14271.0, 6544.0, 603.0, 28.0
5164, 6805.0, 14013.0, 6436.0, 591.0, 28.0
5165, 6809.0, 14149.0, 6582.0, 594.0, 28.0
5166, 6811.0, 14609.0, 6456.0, 609.0, 29.0
