4801, 4109.0, 10012.0, 6591.0, 530.0, 20.0
4802, 4106.0, 10420.0, 6536.0, 529.0, 21.0
4803, 4105.0, 10963.0, 6608.0, 547.0, 22.0
4804, 4103.0, 12210.0, 6756.0, 575.0, 24.0
4805, 4102.0, 11642.0, 6687.0, 559.0, 23.0
4806, 4101.0, 11558.0, 6635.0, 554.0, 23.0
4807, 4100.0, 11595.0, 6675.0, 558.0, 23.0
4808, 4100.0, 10928.0, 6576.0, 545.0, 22.0
4809, 4099.0, 10978.0, 6611.0, 541.0, 22.0
4810, 4098.0, 10811.0, 6501.0, 533.0, 22.0
4811, 4096.0, 11474.0, 6577.0, 551.0, 23.0
4812, 4096.0, 10862.0, 6540.0, 543.0, 22.0
4813, 4093.0, 12533.0, 6659.0, 581.0, 25.0
4814, 4093.0, 11433.0, 6584.0, 556.0, 23.0
4815, 4093.0, 10678.0, 6439.0, 532.0, 22.0
4816, 4091.0, 14172.0, 6825.0, 594.0, 27.0
4817, 4090.0, 15522.0, 6654.0, 568.0, 30.0
4821, 4087.0, 13386.0, 6781.0, 589.0, 26.0
4822, 4086.0, 11588.0, 6658.0, 557.0, 23.0
4823, 4085.0, 11352.0, 6538.0, 545.0, 23.0
4824, 4084.0, 11442.0, 6585.0, 550.0, 23.0
4825, 4083.0, 11574.0, 6646.0, 560.0, 23.0
4826, 4082.0, 11574.0, 6659.0, 561.0, 23.0
4827, 4081.0, 11565.0, 6658.0, 561.0, 23.0
4828, 4080.0, 11469.0, 6586.0, 553.0, 23.0
4829, 4079.0, 11742.0, 6744.0, 568.0, 23.0
4830, 4078.0, 11440.0, 6570.0, 552.0, 23.0
4831, 4077.0, 11651.0, 6697.0, 556.0, 23.0
4832, 4077.0, 10985.0, 6600.0, 545.0, 22.0
4833, 4076.0, 10951.0, 6582.0, 544.0, 22.0
4834, 4075.0, 10893.0, 6554.0, 541.0, 22.0
4835, 4073.0, 11398.0, 6532.0, 544.0, 23.0
4836, 4072.0, 11810.0, 6502.0, 545.0, 24.0
4837, 3897.0, 7510.0, 6156.0, 501.0, 16.0
4837, 4070.0, 12020.0, 6644.0, 570.0, 24.0
4837, 4217.0, 8362.0, 5940.0, 487.0, 18.0
4837, 4353.0, 7746.0, 5938.0, 484.0, 17.0
4837, 4436.0, 7905.0, 6024.0, 485.0, 17.0
4837, 4876.0, 7888.0, 5994.0, 482.0, 17.0
4837, 5145.0, 7383.0, 5975.0, 474.0, 16.0
4837, 5280.0, 7645.0, 6272.0, 501.0, 16.0
4837, 5523.0, 7640.0, 6216.0, 502.0, 16.0
4837, 5775.0, 7390.0, 5958.0, 486.0, 16.0
4837, 5823.0, 7534.0, 6131.0, 501.0, 16.0
4837, 6033.0, 8748.0, 5907.0, 482.0, 19.0
4837, 6086.0, 7527.0, 6107.0, 495.0, 16.0
4837, 6388.0, 15357.0, 6257.0, 506.0, 33.0
4837, 6597.0, 8105.0, 6262.0, 504.0, 17.0
4837, 6695.0, 8874.0, 5951.0, 494.0, 19.0
4837, 7069.0, 8319.0, 6006.0, 485.0, 18.0
4837, 7271.0, 7846.0, 5991.0, 486.0, 17.0
4837, 7469.0, 7496.0, 6085.0, 486.0, 16.0
4837, 7533.0, 7581.0, 6202.0, 501.0, 16.0
4837, 7660.0, 7542.0, 6060.0, 499.0, 16.0
4840, 4068.0, 14090.0, 6851.0, 624.0, 27.0
4841, 4067.0, 12670.0, 6730.0, 602.0, 25.0
4842, 4067.0, 11332.0, 6548.0, 546.0, 23.0
4843, 4066.0, 11501.0, 6629.0, 550.0, 23.0
4844, 4061.0, 13821.0, 6666.0, 593.0, 27.0
4845, 4062.0, 11909.0, 6532.0, 545.0, 24.0
4846, 4063.0, 11415.0, 6586.0, 553.0, 23.0
4847, 4061.0, 12770.0, 6729.0, 585.0, 25.0
4848, 4060.0, 12048.0, 6649.0, 570.0, 24.0
4849, 4059.0, 12113.0, 6643.0, 571.0, 24.0
4850, 4058.0, 12058.0, 6621.0, 575.0, 24.0
4851, 4058.0, 11314.0, 6526.0, 548.0, 23.0
4852, 4057.0, 11408.0, 6571.0, 547.0, 23.0
4853, 4056.0, 11417.0, 6560.0, 540.0, 23.0
4854, 4055.0, 11340.0, 6517.0, 542.0, 23.0
4855, 4053.0, 11726.0, 6432.0, 548.0, 24.0
4856, 4052.0, 12057.0, 6639.0, 579.0, 24.0
4857, 4052.0, 11376.0, 6528.0, 541.0, 23.0
4858, 4052.0, 10756.0, 6475.0, 534.0, 22.0
4859, 4050.0, 11454.0, 6575.0, 545.0, 23.0
4860, 4049.0, 11242.0, 6473.0, 541.0, 23.0
4861, 4047.0, 12758.0, 6769.0, 618.0, 25.0
4862, 4046.0, 12370.0, 6497.0, 559.0, 25.0
4863, 4046.0, 11443.0, 6594.0, 552.0, 23.0
4864, 4045.0, 11525.0, 6616.0, 548.0, 23.0
4865, 4044.0, 11563.0, 6617.0, 549.0, 23.0
4866, 4043.0, 11720.0, 6717.0, 559.0, 23.0
4867, 4042.0, 11465.0, 6583.0, 545.0, 23.0
4868, 4041.0, 12164.0, 6711.0, 571.0, 24.0
4869, 4040.0, 12123.0, 6686.0, 564.0, 24.0
4870, 4038.0, 12552.0, 6623.0, 584.0, 25.0
4872, 4037.0, 13452.0, 6792.0, 604.0, 26.0
4873, 4036.0, 11539.0, 6624.0, 554.0, 23.0
4874, 4035.0, 11485.0, 6613.0, 556.0, 23.0
4875, 4034.0, 11584.0, 6662.0, 560.0, 23.0
4876, 4033.0, 11388.0, 6549.0, 549.0, 23.0
4877, 4032.0, 11298.0, 6492.0, 540.0, 23.0
4878, 4030.0, 12214.0, 6737.0, 583.0, 24.0
4879, 4030.0, 11451.0, 6606.0, 555.0, 23.0
4880, 4029.0, 11221.0, 6444.0, 536.0, 23.0
4881, 4028.0, 10941.0, 6573.0, 546.0, 22.0
4883, 4023.0, 13759.0, 6634.0, 592.0, 27.0
4885, 4023.0, 12177.0, 6702.0, 585.0, 24.0
4886, 4022.0, 12238.0, 6718.0, 583.0, 24.0
4887, 4022.0, 11426.0, 6589.0, 555.0, 23.0
4888, 4020.0, 12167.0, 6690.0, 572.0, 24.0
4889, 4020.0, 11068.0, 6641.0, 552.0, 22.0
4890, 4018.0, 11641.0, 6681.0, 562.0, 23.0
4891, 4017.0, 12136.0, 6669.0, 567.0, 24.0
4892, 4017.0, 11134.0, 6690.0, 555.0, 22.0
4893, 4016.0, 11158.0, 6717.0, 558.0, 22.0
4894, 4015.0, 11005.0, 6619.0, 547.0, 22.0
4895, 4013.0, 11707.0, 6727.0, 568.0, 23.0
4896, 4012.0, 11465.0, 6571.0, 552.0, 23.0
4897, 4012.0, 10859.0, 6530.0, 541.0, 22.0
4898, 4010.0, 11282.0, 6452.0, 543.0, 23.0
4899, 4009.0, 11438.0, 6536.0, 546.0, 23.0
4900, 4008.0, 11416.0, 6554.0, 550.0, 23.0
4901, 4007.0, 11301.0, 6476.0, 547.0, 23.0
4902, 4006.0, 10856.0, 6508.0, 542.0, 22.0
4903, 4005.0, 11383.0, 6535.0, 540.0, 23.0
4904, 4003.0, 12494.0, 6552.0, 566.0, 25.0
4905, 4001.0, 13482.0, 6775.0, 647.0, 26.0
4906, 4001.0, 12135.0, 6654.0, 576.0, 24.0
4907, 4001.0, 11482.0, 6605.0, 559.0, 23.0
4908, 4000.0, 11352.0, 6513.0, 542.0, 23.0
4909, 3997.0, 12660.0, 6682.0, 575.0, 25.0
4910, 3993.0, 14319.0, 6627.0, 592.0, 28.0
4911, 3995.0, 13491.0, 6848.0, 633.0, 26.0
4912, 3995.0, 12892.0, 6781.0, 594.0, 25.0
4913, 3995.0, 11476.0, 6603.0, 555.0, 23.0
4914, 3994.0, 11275.0, 6463.0, 543.0, 23.0
4915, 3993.0, 11211.0, 6446.0, 539.0, 23.0
4916, 3992.0, 10831.0, 6495.0, 534.0, 22.0
4917, 3991.0, 11348.0, 6528.0, 545.0, 23.0
4918, 3990.0, 11250.0, 6460.0, 539.0, 23.0
4919, 3989.0, 11427.0, 6545.0, 549.0, 23.0
4920, 3989.0, 10812.0, 6525.0, 542.0, 22.0
4921, 3987.0, 11246.0, 6428.0, 538.0, 23.0
4922, 3986.0, 11299.0, 6467.0, 541.0, 23.0
4923, 3986.0, 10907.0, 6569.0, 535.0, 22.0
4924, 3980.0, 15429.0, 6823.0, 689.0, 29.0
4925, 3980.0, 13626.0, 6554.0, 597.0, 27.0
4926, 3982.0, 11368.0, 6510.0, 536.0, 23.0
4927, 3981.0, 11489.0, 6324.0, 527.0, 24.0
4928, 3980.0, 12119.0, 6657.0, 570.0, 24.0
4929, 3980.0, 10922.0, 6571.0, 544.0, 22.0
4930, 3979.0, 11394.0, 6561.0, 542.0, 23.0
4931, 3978.0, 12015.0, 6655.0, 567.0, 24.0
