4800, 5229.0, 9882.0, 6495.0, 514.0, 20.0
4801, 5227.0, 13482.0, 6770.0, 590.0, 26.0
4802, 4726.0, 10955.0, 6549.0, 532.0, 22.0
4802, 5230.0, 13093.0, 6582.0, 542.0, 26.0
4803, 4726.0, 12032.0, 6607.0, 545.0, 24.0
4803, 5236.0, 12015.0, 6579.0, 540.0, 24.0
4804, 4726.0, 12729.0, 6714.0, 563.0, 25.0
4804, 5241.0, 12118.0, 6650.0, 545.0, 24.0
4805, 4728.0, 11637.0, 6670.0, 546.0, 23.0
4805, 5246.0, 12204.0, 6715.0, 550.0, 24.0
4805, 7705.0, 8414.0, 6474.0, 514.0, 17.0
4806, 4729.0, 11535.0, 6609.0, 536.0, 23.0
4806, 5251.0, 12815.0, 6733.0, 569.0, 25.0
4807, 4730.0, 11557.0, 6624.0, 544.0, 23.0
4807, 5255.0, 16364.0, 6757.0, 617.0, 31.0
4808, 4493.0, 8760.0, 6379.0, 506.0, 18.0
4808, 4731.0, 10866.0, 6498.0, 528.0, 22.0
4808, 5259.0, 15175.0, 6743.0, 622.0, 29.0
4809, 4732.0, 11010.0, 6590.0, 533.0, 22.0
4809, 5261.0, 15945.0, 6639.0, 554.0, 31.0
4810, 4732.0, 11321.0, 6486.0, 528.0, 23.0
4810, 5273.0, 12438.0, 6510.0, 539.0, 25.0
4811, 4733.0, 10946.0, 6543.0, 535.0, 22.0
4811, 5279.0, 12566.0, 6600.0, 546.0, 25.0
4812, 4734.0, 10800.0, 6465.0, 524.0, 22.0
4812, 5284.0, 13015.0, 6564.0, 553.0, 26.0
4813, 4735.0, 10726.0, 6417.0, 518.0, 22.0
4813, 4792.0, 8206.0, 6325.0, 500.0, 17.0
4813, 5290.0, 13000.0, 6574.0, 548.0, 26.0
4814, 4736.0, 10818.0, 6473.0, 526.0, 22.0
4814, 4789.0, 9775.0, 6443.0, 519.0, 20.0
4814, 5295.0, 13088.0, 6570.0, 556.0, 26.0
4815, 4737.0, 11203.0, 6424.0, 526.0, 23.0
4815, 5302.0, 12325.0, 6511.0, 542.0, 25.0
4816, 4738.0, 11159.0, 6662.0, 537.0, 22.0
4816, 5308.0, 12894.0, 6796.0, 566.0, 25.0
4817, 4739.0, 11431.0, 6526.0, 531.0, 23.0
4817, 5313.0, 12580.0, 6587.0, 549.0, 25.0
4821, 4745.0, 11483.0, 6559.0, 527.0, 23.0
4821, 5334.0, 15666.0, 6990.0, 674.0, 29.0
4821, 7618.0, 9457.0, 6485.0, 512.0, 19.0
4822, 4744.0, 10991.0, 6585.0, 532.0, 22.0
4822, 5342.0, 13821.0, 6734.0, 563.0, 27.0
4823, 4745.0, 10359.0, 6502.0, 523.0, 21.0
4823, 5349.0, 12492.0, 6593.0, 546.0, 25.0
4824, 4742.0, 20447.0, 6587.0, 557.0, 41.0
4824, 5354.0, 13007.0, 6535.0, 546.0, 26.0
4825, 4744.0, 19976.0, 6556.0, 535.0, 40.0
4825, 5360.0, 13130.0, 6598.0, 552.0, 26.0
4826, 4746.0, 20266.0, 6701.0, 557.0, 40.0
4826, 5367.0, 12725.0, 6691.0, 559.0, 25.0
4827, 4746.0, 21189.0, 6636.0, 546.0, 42.0
4827, 5372.0, 13238.0, 6685.0, 561.0, 26.0
4828, 4747.0, 21842.0, 6562.0, 536.0, 44.0
4828, 5378.0, 13056.0, 6545.0, 548.0, 26.0
4829, 4747.0, 23324.0, 6700.0, 557.0, 46.0
4829, 5384.0, 13370.0, 6742.0, 563.0, 26.0
4830, 4748.0, 21704.0, 6505.0, 532.0, 44.0
4830, 5390.0, 13001.0, 6548.0, 544.0, 26.0
4831, 4748.0, 22751.0, 6682.0, 568.0, 44.0
4831, 5396.0, 12746.0, 6685.0, 551.0, 25.0
4832, 4750.0, 18739.0, 6562.0, 550.0, 37.0
4832, 5402.0, 13658.0, 6581.0, 559.0, 27.0
4833, 4750.0, 18110.0, 6566.0, 541.0, 36.0
4833, 5407.0, 13685.0, 6598.0, 554.0, 27.0
4834, 4752.0, 19891.0, 6454.0, 522.0, 40.0
4834, 5414.0, 15425.0, 6572.0, 582.0, 30.0
4835, 4753.0, 10300.0, 6437.0, 512.0, 21.0
4835, 4776.0, 10309.0, 6451.0, 510.0, 21.0
4835, 5419.0, 16105.0, 6614.0, 601.0, 31.0
4836, 4753.0, 11306.0, 6479.0, 525.0, 23.0
4836, 5426.0, 13802.0, 6744.0, 593.0, 27.0
4840, 4436.0, 10880.0, 6489.0, 525.0, 22.0
4840, 4756.0, 10927.0, 6555.0, 534.0, 22.0
4840, 5450.0, 13044.0, 6546.0, 548.0, 26.0
4841, 4757.0, 10728.0, 6454.0, 523.0, 22.0
4841, 5456.0, 12807.0, 6448.0, 533.0, 26.0
4842, 4757.0, 11243.0, 6441.0, 525.0, 23.0
4842, 5462.0, 12887.0, 6464.0, 541.0, 26.0
4843, 4758.0, 10884.0, 6506.0, 521.0, 22.0
4843, 5468.0, 13113.0, 6585.0, 549.0, 26.0
4844, 4759.0, 10338.0, 6487.0, 525.0, 21.0
4844, 5474.0, 12969.0, 6522.0, 543.0, 26.0
4845, 4759.0, 11294.0, 6484.0, 530.0, 23.0
4845, 5481.0, 12430.0, 6571.0, 543.0, 25.0
4846, 4760.0, 11265.0, 6464.0, 525.0, 23.0
